"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"149","@PrashantAAP @LambaAlka Kindly suggest the same to kejriwal he was also lived next to my society. And u also are fr… https://t.co/EJjDNMigVG",FALSE,0,"PrashantAAP",2017-05-23 17:11:54,TRUE,"867063956120240129","867065563574525953","2356201242","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ambuj_Sri",0,FALSE,FALSE,NA,NA
"150","#nationlovesindianarmy why people like Shabnam lone Arundhati Roy Arvind Kejriwal and so on.... are alive",FALSE,0,NA,2017-05-23 17:11:44,FALSE,NA,"867065524471173121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajflyingbeast",0,FALSE,FALSE,NA,NA
"151","RT @AAPInNews: CM Kejriwal to holds meetings with farmers, on Land Pooling Policy

https://t.co/3Y9XncIfjt",FALSE,0,NA,2017-05-23 17:11:40,FALSE,NA,"867065506720661504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UniversalAshok",5,TRUE,FALSE,NA,NA
"152","@DaaruBaazMehta @KejriwalSunita @LambaAlka Aap leader believe whatever their MLA tell. No wonder Kejriwal was foole… https://t.co/KJbi2KUUQM",FALSE,0,"DaaruBaazMehta",2017-05-23 17:11:27,TRUE,"866959233421631488","867065451431555072","2991581923","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hulk_fan",0,FALSE,FALSE,NA,NA
"153","RT @AAPInNews: Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/befpp8idEg",FALSE,0,NA,2017-05-23 17:11:23,FALSE,NA,"867065433551028224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KDSG73",28,TRUE,FALSE,NA,NA
"154","RT @SirJadeja: This Time #IndianArmy Took Video Of #SurgicalStrike Just In Case Kejriwal &amp; Gang Demand Any Proof. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3> #Nowshera
 
 https://…",FALSE,0,NA,2017-05-23 17:11:09,FALSE,NA,"867065374017179648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rishu_kumar7",686,TRUE,FALSE,NA,NA
"155","RT @AAPInNews: CM @ArvindKejriwal to conduct surprise checks after complaints about Delhi government hospitals 

https://t.co/qZxPwcX1zG",FALSE,0,NA,2017-05-23 17:11:02,FALSE,NA,"867065346586312704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dil_Aawara",6,TRUE,FALSE,NA,NA
"156","RT @WoCharLog: Only video proof of Nowshera is not enough. Indian Army officers must present their degrees to Kejriwal for verification.",FALSE,0,NA,2017-05-23 17:10:59,FALSE,NA,"867065334640988161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShaliniBrajesh",201,TRUE,FALSE,NA,NA
"157","RT @SirJadeja: This Time #IndianArmy Took Video Of #SurgicalStrike Just In Case Kejriwal &amp; Gang Demand Any Proof. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3> #Nowshera
 
 https://…",FALSE,0,NA,2017-05-23 17:10:57,FALSE,NA,"867065326814601216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thala_young",686,TRUE,FALSE,NA,NA
"158","@MrsGandhi @PaidMedia_ If you want publicity...do same like kejriwal...get slaped in public or ask for evidences al… https://t.co/IqjKbRMt4j",FALSE,0,"MrsGandhi",2017-05-23 17:10:37,TRUE,"866902759706112001","867065241242411008","85657578","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","udaynaik409",0,FALSE,FALSE,NA,NA
"159","CM ArvindKejriwal to conduct surprise checks after complaints about Delhi government hospitals 

https://t.co/z2uyQTKNIp",FALSE,2,NA,2017-05-23 17:10:35,FALSE,NA,"867065233449373698",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ManjoteSingh",0,FALSE,FALSE,NA,NA
"160","RT @SirJadeja: This Time #IndianArmy Took Video Of #SurgicalStrike Just In Case Kejriwal &amp; Gang Demand Any Proof. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3> #Nowshera
 
 https://…",FALSE,0,NA,2017-05-23 17:10:35,FALSE,NA,"867065231154872320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManeKalyani",686,TRUE,FALSE,NA,NA
"161","RT @RepubIicofIndia: Ppl like Arvind Kejriwal &amp; Sanjay Nirupam questioned the Surgical Strike last time.This time Army has Proof for them #…",FALSE,0,NA,2017-05-23 17:10:32,FALSE,NA,"867065218932719616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vishh_solanki",159,TRUE,FALSE,NA,NA
"162","RT @PankClick: CM @ArvindKejriwal to conduct surprise checks after complaints about Delhi government hospitals https://t.co/WPYD8bencn",FALSE,0,NA,2017-05-23 17:10:31,FALSE,NA,"867065217582288896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pj77in",4,TRUE,FALSE,NA,NA
"163","RT @anisaz9_basit: Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/EJpnss…",FALSE,0,NA,2017-05-23 17:10:29,FALSE,NA,"867065209898364928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sameer_samrat87",13,TRUE,FALSE,NA,NA
"164","RT @IShefali7: Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/4L2ctGPXU8",FALSE,0,NA,2017-05-23 17:10:19,FALSE,NA,"867065164671184896",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","akanchan123",5,TRUE,FALSE,NA,NA
"165","RT @anisaz9_basit: Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/EJpnss…",FALSE,0,NA,2017-05-23 17:10:12,FALSE,NA,"867065137617707008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","piyushjain1893",13,TRUE,FALSE,NA,NA
"166","RT @SirJadeja: This Time #IndianArmy Took Video Of #SurgicalStrike Just In Case Kejriwal &amp; Gang Demand Any Proof. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3> #Nowshera
 
 https://…",FALSE,0,NA,2017-05-23 17:10:11,FALSE,NA,"867065132790104064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TollyCinemaGuy",686,TRUE,FALSE,NA,NA
"167","RT @anisaz9_basit: Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/EJpnss…",FALSE,0,NA,2017-05-23 17:09:59,FALSE,NA,"867065082164817920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrSaniaMaan",13,TRUE,FALSE,NA,NA
"168","RT @AAPKA_RK: Don't be bookworms running after marks: Kejriwal to students

https://t.co/YEfI0yK4R3 https://t.co/KLDGSkCnsU",FALSE,0,NA,2017-05-23 17:09:44,FALSE,NA,"867065018965147648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dil_Aawara",3,TRUE,FALSE,NA,NA
"169","RT @AAPKA_RK: CM ArvindKejriwal to conduct surprise checks after complaints about Delhi government hospitals 

https://t.co/8Pyw4etDaP",FALSE,0,NA,2017-05-23 17:09:37,FALSE,NA,"867064988808093696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dil_Aawara",3,TRUE,FALSE,NA,NA
"170","RT @WoCharLog: Only video proof of Nowshera is not enough. Indian Army officers must present their degrees to Kejriwal for verification.",FALSE,0,NA,2017-05-23 17:09:31,FALSE,NA,"867064964686544896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adwait_AD_Dubey",201,TRUE,FALSE,NA,NA
"171","@Atheist_Krishna @gaurav11184 I think it's easier to show Kejriwal fighting a dinosaur.",FALSE,0,"Atheist_Krishna",2017-05-23 17:09:07,FALSE,"866988436439277569","867064864702832641","121219467","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mulayanup1",0,FALSE,FALSE,NA,NA
"172","ISIS too is like Kejriwal..... cries for attention and be on the media at all costs..... https://t.co/jvzR8oWTyu",FALSE,0,NA,2017-05-23 17:09:07,FALSE,NA,"867064863998201856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_Gbhat",0,FALSE,FALSE,NA,NA
"173","RT @SirJadeja: This Time #IndianArmy Took Video Of #SurgicalStrike Just In Case Kejriwal &amp; Gang Demand Any Proof. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3> #Nowshera
 
 https://…",FALSE,0,NA,2017-05-23 17:08:57,FALSE,NA,"867064823477133312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dvickyv",686,TRUE,FALSE,NA,NA
"174","RT @SirJadeja: This Time #IndianArmy Took Video Of #SurgicalStrike Just In Case Kejriwal &amp; Gang Demand Any Proof. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3> #Nowshera
 
 https://…",FALSE,0,NA,2017-05-23 17:08:50,FALSE,NA,"867064793617768448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lostndistraught",686,TRUE,FALSE,NA,NA
"175","RT @ibeingdevil_: This time there is a video proof that Indian Army destroyed Pak Army Posts. Hope Anti-Indians like Kejriwal &amp; co don't as…",FALSE,0,NA,2017-05-23 17:08:48,FALSE,NA,"867064785531273217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pratham_raj18",19,TRUE,FALSE,NA,NA
"176","RT @AAPInNews: Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/befpp8idEg",FALSE,0,NA,2017-05-23 17:08:47,FALSE,NA,"867064778916638720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UniversalAshok",28,TRUE,FALSE,NA,NA
"177","RT @apnnewsindia: Kejriwal consults his lawyer Ram Jethmalani after the issuance of notice by Delhi High Court to him in a fresh defamation…",FALSE,0,NA,2017-05-23 17:08:40,FALSE,NA,"867064751179784192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinaykumarkaus4",16,TRUE,FALSE,NA,NA
"178","RT @AAPInNews: Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/befpp8idEg",FALSE,0,NA,2017-05-23 17:08:38,FALSE,NA,"867064743424544768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","aamaadmip_up",28,TRUE,FALSE,NA,NA
"179","RT @MajorPoonia: Army recorded proofs for #Kejriwal Ji/ Sanjay Nirupam Ji !
#IndianArmyHitsback on terror launch pads across LoC in Nowsher…",FALSE,0,NA,2017-05-23 17:08:38,FALSE,NA,"867064743097499648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abhishekdindian",337,TRUE,FALSE,NA,NA
"180","Don't you know anything? Are you that innocent? Can't you expose Kejriwal? https://t.co/2QyWShZlE0",FALSE,0,NA,2017-05-23 17:08:31,FALSE,NA,"867064713728860160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Satday_Brunch",0,FALSE,FALSE,NA,NA
"181","RT @AAPInNews: Kejriwal directs 100% availability of medicines in Delhi government hospitals

https://t.co/5oJUpCdutT",FALSE,0,NA,2017-05-23 17:08:25,FALSE,NA,"867064688198144000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UniversalAshok",14,TRUE,FALSE,NA,NA
"182","RT @AAPKA_RK: Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/4PWyDeOSxv",FALSE,0,NA,2017-05-23 17:08:22,FALSE,NA,"867064676827275265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","piyushjain1893",7,TRUE,FALSE,NA,NA
"183","RT @apnnewsindia: Ram Jethmalani insisted that statement made against Jaitly by him in HC should be owned by him if Kejriwal wants him to a…",FALSE,0,NA,2017-05-23 17:08:14,FALSE,NA,"867064642987630592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinaykumarkaus4",19,TRUE,FALSE,NA,NA
"184","RT @AAPInNews: Kejriwal directs 100% availability of medicines in Delhi government hospitals

https://t.co/5oJUpCdutT",FALSE,0,NA,2017-05-23 17:08:12,FALSE,NA,"867064632825044993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sweetprabhat011",14,TRUE,FALSE,NA,NA
"185","I have never seen such timepass CM like Arvind Kejriwal whole day tweeting on Twitter. Itne free hai CM? https://t.co/VVAsUlPKxT",FALSE,8,NA,2017-05-23 17:08:10,FALSE,NA,"867064626072113153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","csharitha",2,FALSE,FALSE,NA,NA
"186","Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/EJpnssvwU7
@kamaaaa6",FALSE,8,NA,2017-05-23 17:08:05,FALSE,NA,"867064603527847936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anisaz9_basit",13,FALSE,FALSE,NA,NA
"187","RT @SirJadeja: This Time #IndianArmy Took Video Of #SurgicalStrike Just In Case Kejriwal &amp; Gang Demand Any Proof. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3> #Nowshera
 
 https://…",FALSE,0,NA,2017-05-23 17:07:55,FALSE,NA,"867064562763354112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","sudhanshug78",686,TRUE,FALSE,NA,NA
"188","RT @SirJadeja: This Time #IndianArmy Took Video Of #SurgicalStrike Just In Case Kejriwal &amp; Gang Demand Any Proof. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3> #Nowshera
 
 https://…",FALSE,0,NA,2017-05-23 17:07:48,FALSE,NA,"867064533218598914",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShashankTM1995",686,TRUE,FALSE,NA,NA
"189","RT @AAPKA_RK: Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/4PWyDeOSxv",FALSE,0,NA,2017-05-23 17:07:48,FALSE,NA,"867064532237078529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dil_Aawara",7,TRUE,FALSE,NA,NA
"190","RT @republic: Kapil Mishra: If the details of all foreign trips by AAP leaders are made public, Arvind Kejriwal might have to run away from…",FALSE,0,NA,2017-05-23 17:07:38,FALSE,NA,"867064490528997377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeshpandeUmesh",495,TRUE,FALSE,NA,NA
"191","CM ArvindKejriwal to conduct surprise checks after complaints about Delhi government hospitals 

https://t.co/BpG0g4Ih8I",FALSE,1,NA,2017-05-23 17:07:36,FALSE,NA,"867064484099174400",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","anaya1singh",0,FALSE,FALSE,NA,NA
"192","Kejriwal to conduct surprise checks after complaints about Delhi govt hospitals      

https://t.co/WeLp3l7EMx",FALSE,1,NA,2017-05-23 17:07:35,FALSE,NA,"867064479955263490",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","anaya1singh",0,FALSE,FALSE,NA,NA
"193","CM Kejriwal to holds meetings with farmers, on Land Pooling Policy

https://t.co/8pVRcApNEz",FALSE,1,NA,2017-05-23 17:07:34,FALSE,NA,"867064475047911427",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","anaya1singh",0,FALSE,FALSE,NA,NA
"194","Kejriwal to conduct surprise checks after complaints about Delhi govt hospitals

https://t.co/BmhiKmzKw1",FALSE,1,NA,2017-05-23 17:07:34,FALSE,NA,"867064473013682176",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","anaya1singh",0,FALSE,FALSE,NA,NA
"195","Don't be bookworms running after marks: Kejriwal to students

https://t.co/AWT2s2hHAR https://t.co/WrzYE4Der9",FALSE,1,NA,2017-05-23 17:07:33,FALSE,NA,"867064471210086400",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","anaya1singh",0,FALSE,FALSE,NA,NA
"196","RT @AAPInNews: Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/befpp8idEg",FALSE,0,NA,2017-05-23 17:07:32,FALSE,NA,"867064467506446337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beingNitinJain",28,TRUE,FALSE,NA,NA
"197","Kejriwal directs 100% availability of medicines in Delhi government hospitals

https://t.co/lhgGsqv2HM",FALSE,1,NA,2017-05-23 17:07:32,FALSE,NA,"867064466822897664",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","anaya1singh",1,FALSE,FALSE,NA,NA
"198","Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/kWn3nyhBq4",FALSE,1,NA,2017-05-23 17:07:30,FALSE,NA,"867064455292755968",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","anaya1singh",0,FALSE,FALSE,NA,NA
"199","High Court Seeks Arvind Kejriwal's Reply On Second Defamation Case By Arun Jaitley

https://t.co/Z3PilkVJD8",FALSE,1,NA,2017-05-23 17:07:29,FALSE,NA,"867064452834787329",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","anaya1singh",0,FALSE,FALSE,NA,NA
"200","CM ArvindKejriwal to conduct surprise checks after complaints about Delhi government hospitals 

https://t.co/NPploz01ke",FALSE,0,NA,2017-05-23 17:07:24,FALSE,NA,"867064431523528705",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Shambhu05",0,FALSE,FALSE,NA,NA
"201","RT @republic: #BREAKING ACB carries out raids at Kejriwal's late brother-in-law's residence and office of two companies",FALSE,0,NA,2017-05-23 17:07:24,FALSE,NA,"867064430193856512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","biraja12",238,TRUE,FALSE,NA,NA
"202","Kejriwal to conduct surprise checks after complaints about Delhi govt hospitals      

https://t.co/RDRKiB6Gvf",FALSE,0,NA,2017-05-23 17:07:22,FALSE,NA,"867064425186045952",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Shambhu05",0,FALSE,FALSE,NA,NA
"203","CM Kejriwal to holds meetings with farmers, on Land Pooling Policy

https://t.co/YoHoc0ThKl",FALSE,0,NA,2017-05-23 17:07:21,FALSE,NA,"867064418202509312",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Shambhu05",0,FALSE,FALSE,NA,NA
"204","Kejriwal to conduct surprise checks after complaints about Delhi govt hospitals

https://t.co/vUPkAxFALk",FALSE,0,NA,2017-05-23 17:07:20,FALSE,NA,"867064414532509697",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Shambhu05",0,FALSE,FALSE,NA,NA
"205","Don't be bookworms running after marks: Kejriwal to students

https://t.co/uP2bYJ5M6a https://t.co/iascdhaTuW",FALSE,0,NA,2017-05-23 17:07:19,FALSE,NA,"867064411210616832",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Shambhu05",0,FALSE,FALSE,NA,NA
"206","RT @IShefali7: Don't be bookworms running after marks: Kejriwal to students

https://t.co/CojncEERDr https://t.co/H2dw1iA0AA",FALSE,0,NA,2017-05-23 17:07:18,FALSE,NA,"867064406982639616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","virender581970",3,TRUE,FALSE,NA,NA
"207","Kejriwal directs 100% availability of medicines in Delhi government hospitals

https://t.co/16qLnAAtDI",FALSE,0,NA,2017-05-23 17:07:18,FALSE,NA,"867064405414080514",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Shambhu05",0,FALSE,FALSE,NA,NA
"208","I added a video to a @YouTube playlist https://t.co/S8do7FvpBm BRIBE JIBE HITS KEJRIWAL",FALSE,0,NA,2017-05-23 17:07:17,FALSE,NA,"867064401232310272",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","kalertheking",0,FALSE,FALSE,NA,NA
"209","I added a video to a @YouTube playlist https://t.co/IPkRfHUynE After criticising Kejriwal, Khaira says 20 Punjab AAP MLAs united,",FALSE,0,NA,2017-05-23 17:07:17,FALSE,NA,"867064400749965313",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","kalertheking",0,FALSE,FALSE,NA,NA
"210","CM ArvindKejriwal to conduct surprise checks after complaints about Delhi government hospitals 

https://t.co/OWpObM9XFC",FALSE,0,NA,2017-05-23 17:07:14,FALSE,NA,"867064388586541059",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","rais_chaudhary",0,FALSE,FALSE,NA,NA
"211","Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/TE9oK3h3VX",FALSE,0,NA,2017-05-23 17:07:14,FALSE,NA,"867064388380901376",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Shambhu05",0,FALSE,FALSE,NA,NA
"212","Kejriwal to conduct surprise checks after complaints about Delhi govt hospitals      

https://t.co/nai43XWne1",FALSE,0,NA,2017-05-23 17:07:13,FALSE,NA,"867064385193332737",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","rais_chaudhary",0,FALSE,FALSE,NA,NA
"213","High Court Seeks Arvind Kejriwal's Reply On Second Defamation Case By Arun Jaitley

https://t.co/5iiER4IqQM",FALSE,0,NA,2017-05-23 17:07:12,FALSE,NA,"867064381544288257",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Shambhu05",0,FALSE,FALSE,NA,NA
"214","CM Kejriwal to holds meetings with farmers, on Land Pooling Policy

https://t.co/mlNYrME7EL",FALSE,0,NA,2017-05-23 17:07:12,FALSE,NA,"867064380189495296",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","rais_chaudhary",0,FALSE,FALSE,NA,NA
"215","Kejriwal to conduct surprise checks after complaints about Delhi govt hospitals

https://t.co/G8dgrPNhxb",FALSE,0,NA,2017-05-23 17:07:11,FALSE,NA,"867064378365009920",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","rais_chaudhary",0,FALSE,FALSE,NA,NA
"216","Don't be bookworms running after marks: Kejriwal to students

https://t.co/H6JG55fbge https://t.co/PVMQCqx3g0",FALSE,0,NA,2017-05-23 17:07:11,FALSE,NA,"867064375705817088",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","rais_chaudhary",0,FALSE,FALSE,NA,NA
"217","RT @AAPInNews: Kejriwal to tour each assembly seat, meet party volunteers to re-energise cadre at grass roots

https://t.co/nqzgN2KZFl http…",FALSE,0,NA,2017-05-23 17:07:06,FALSE,NA,"867064356608946176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SawhneySanchit",87,TRUE,FALSE,NA,NA
"218","RT @AAPInNews: Kejriwal directs 100% availability of medicines in Delhi government hospitals

https://t.co/5oJUpCdutT",FALSE,0,NA,2017-05-23 17:07:00,FALSE,NA,"867064329249595392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","aamaadmip_up",14,TRUE,FALSE,NA,NA
"219","RT @AAPInNews: Don't be bookworms running after marks: Kejriwal to students

https://t.co/dPSXCA6oqA https://t.co/XXNBIiKxro",FALSE,0,NA,2017-05-23 17:06:39,FALSE,NA,"867064243878715392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","aamaadmip_up",7,TRUE,FALSE,NA,NA
"220","RT AAPKA_RK: Kejriwal to conduct surprise checks after complaints about Delhi govt hospitals      

https://t.co/9ghlWVjat2",FALSE,0,NA,2017-05-23 17:06:30,FALSE,NA,"867064205660258306",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","moviesashish",0,FALSE,FALSE,NA,NA
"221","RT @AAPInNews: Kejriwal directs 100% availability of medicines in Delhi government hospitals

https://t.co/5oJUpCdutT",FALSE,0,NA,2017-05-23 17:06:29,FALSE,NA,"867064200148996096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","muntaziraapka",14,TRUE,FALSE,NA,NA
"222","RT @PankClick: CM @ArvindKejriwal to conduct surprise checks after complaints about Delhi government hospitals https://t.co/WPYD8bencn",FALSE,0,NA,2017-05-23 17:06:23,FALSE,NA,"867064175721201664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","upendrakumar104",4,TRUE,FALSE,NA,NA
"223","@ArvindKejriwal Finally Kejriwal is trying to fall in line ?",FALSE,0,"ArvindKejriwal",2017-05-23 17:06:23,FALSE,"867044004654858240","867064175083651073","405427035","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","p_jaikumar",0,FALSE,FALSE,NA,NA
"224","Only Kejriwal can think of himself as a genius after announcing he will make surprise checks. Moron. https://t.co/RnFOeP4R8l",FALSE,0,NA,2017-05-23 17:06:06,FALSE,NA,"867064103457570816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThatIndianGuy",0,FALSE,FALSE,NA,NA
"225","RT @IShefali7: Don't be bookworms running after marks: Kejriwal to students

https://t.co/CojncEERDr https://t.co/H2dw1iA0AA",FALSE,0,NA,2017-05-23 17:06:03,FALSE,NA,"867064092741304320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anisaz9_basit",3,TRUE,FALSE,NA,NA
